1.61E-01,-1.56E-01
1.42E-01,-1.66E-01
1.45E-01,-1.43E-01
1.48E-01,-1.31E-01
1.33E-01,-1.32E-01
1.01E-01,-9.41E-02
7.50E-02,-6.46E-02
5.33E-02,-5.66E-02
3.47E-02,-4.46E-02
5.28E-03,-7.73E-03
-3.74E-02,5.84E-02
-5.97E-02,5.36E-02
-5.30E-02,3.72E-02
-1.09E-01,1.17E-01
-1.35E-01,1.28E-01
-9.81E-02,1.01E-01
-1.40E-01,1.47E-01
-1.35E-01,1.58E-01
-1.51E-01,1.76E-01
-1.84E-01,1.89E-01
